f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,label
0.0,0.0,-0.032011032,-0.018692791,-0.058161885,-0.0560856,-0.0510543,-0.08637136,-0.026268959,-0.09327516,-0.043563783,-0.10804474,-0.042182505,-0.12477432,-0.035822093,-0.099717855,-0.033346355,-0.08091189,-0.019429088,-0.116065934,-0.018346667,-0.13313305,-0.014584541,-0.09799157,-0.014620423,-0.08023113,0.0034618378,-0.11473906,0.007894397,-0.115543514,0.006796062,-0.082908094,0.0031647682,-0.07001124,0.02527821,-0.10542221,0.028858721,-0.108186185,0.025505543,-0.084603325,0.020958483,-0.074933484,0
0.0,0.0,-0.030809999,-0.01745361,-0.05820188,-0.05335772,-0.05423683,-0.08335112,-0.030829787,-0.09132117,-0.04405743,-0.106104985,-0.042815387,-0.123992175,-0.036696494,-0.09757206,-0.034615397,-0.0800765,-0.019851863,-0.11458494,-0.019315362,-0.13133885,-0.015073597,-0.09508835,-0.0147410035,-0.07964666,0.0030189753,-0.11419353,0.007042587,-0.11470877,0.0063337684,-0.08116001,0.0030609965,-0.07033193,0.025071502,-0.1060957,0.027753294,-0.10698916,0.024560273,-0.081759006,0.020301402,-0.073169455,0
0.0,0.0,-0.031119227,-0.018938392,-0.056900293,-0.049865857,-0.054653943,-0.076866746,-0.035369873,-0.09099303,-0.045302033,-0.10054229,-0.041035295,-0.11954461,-0.033976674,-0.09738886,-0.032482207,-0.079759955,-0.021582603,-0.1094981,-0.01785916,-0.1288886,-0.01245749,-0.0981745,-0.013522983,-0.08169916,0.00055003166,-0.10971546,0.007875085,-0.11564721,0.008307815,-0.08545543,0.0030395985,-0.072659925,0.021777093,-0.10150693,0.028904617,-0.10805102,0.026715696,-0.08579488,0.019978821,-0.076051146,0
0.0,0.0,-0.030064046,-0.017995715,-0.05558029,-0.049313337,-0.05253291,-0.07674438,-0.032811284,-0.091723666,-0.04595369,-0.10126351,-0.04006517,-0.116788566,-0.032741725,-0.09357807,-0.031498313,-0.07774584,-0.022422194,-0.1106358,-0.01752454,-0.12588347,-0.012425005,-0.094754085,-0.01399529,-0.08068527,-0.00020366907,-0.11096436,0.008094788,-0.11246224,0.008185387,-0.081947684,0.002485156,-0.07188797,0.021261692,-0.10336392,0.028892636,-0.1054264,0.026674628,-0.08221164,0.019725919,-0.07389961,0
0.0,0.0,-0.029191136,-0.015330821,-0.053983927,-0.0487476,-0.047617853,-0.07791433,-0.026566207,-0.092430204,-0.04672122,-0.10122502,-0.040503383,-0.11600649,-0.0318619,-0.09073743,-0.031018734,-0.07580207,-0.024189651,-0.111875474,-0.017175138,-0.12186587,-0.011145532,-0.08987515,-0.014619589,-0.08116108,-0.002303481,-0.11268748,0.008304954,-0.11113463,0.008955479,-0.080645025,0.0016733408,-0.07477087,0.01876074,-0.1059725,0.028153777,-0.105123386,0.02649951,-0.08092332,0.018924177,-0.074022084,0
0.0,0.0,-0.029733062,-0.015075088,-0.054327548,-0.049574748,-0.046012938,-0.08004753,-0.023507178,-0.09437606,-0.04768014,-0.102376476,-0.04043752,-0.11532959,-0.03247261,-0.087929234,-0.032988667,-0.07630956,-0.024848878,-0.11235541,-0.017191708,-0.121623784,-0.0115510225,-0.08796564,-0.015742898,-0.08243173,-0.0027654767,-0.112537295,0.008375287,-0.11133322,0.008604646,-0.079754606,0.0007106066,-0.07618584,0.01878333,-0.10545087,0.028358579,-0.10576421,0.02660352,-0.081018314,0.01882714,-0.07512736,0
0.0,0.0,-0.028331459,-0.010193437,-0.053317726,-0.04021904,-0.047611475,-0.07219705,-0.029447436,-0.09192191,-0.05689299,-0.10015069,-0.04131949,-0.11099948,-0.03149426,-0.0829909,-0.032359242,-0.069776624,-0.034543395,-0.11233035,-0.018501818,-0.116360486,-0.011182368,-0.08210532,-0.016656041,-0.076751456,-0.011876762,-0.11358601,0.005493343,-0.10874252,0.007472515,-0.07674518,-0.0014764667,-0.07341534,0.00990665,-0.10751249,0.02411747,-0.10340464,0.023579419,-0.07820313,0.014854014,-0.07285702,0
0.0,0.0,-0.02691263,-0.0091070235,-0.053175747,-0.04048194,-0.047670484,-0.07223071,-0.028589547,-0.09075314,-0.05621761,-0.09862381,-0.04198575,-0.11091259,-0.03208947,-0.081999615,-0.033396363,-0.069712475,-0.03403622,-0.11229125,-0.017120421,-0.115268975,-0.010314882,-0.07989551,-0.016587138,-0.07615797,-0.0110987425,-0.114092976,0.0075190067,-0.1077245,0.0087990165,-0.075148255,-0.0010251999,-0.07328378,0.011267126,-0.109263435,0.026037216,-0.10345629,0.024925172,-0.07777333,0.01538682,-0.07341099,0
0.0,0.0,-0.025219321,-0.007925719,-0.050052762,-0.036229566,-0.045167208,-0.06675042,-0.029164374,-0.083618864,-0.057008058,-0.10008998,-0.034491956,-0.109948635,-0.027487457,-0.080255136,-0.032940745,-0.07016833,-0.035439968,-0.112746894,-0.01328361,-0.117455825,-0.007680297,-0.08205466,-0.016255021,-0.08009577,-0.01308167,-0.11449246,0.009012282,-0.11256057,0.010579109,-0.08084041,-0.0006068945,-0.079354614,0.008994162,-0.10890904,0.025891185,-0.108027846,0.025908113,-0.08336556,0.015644431,-0.078577176,0
0.0,0.0,-0.024882436,-0.00847429,-0.049607098,-0.03741005,-0.044326425,-0.06739698,-0.027861714,-0.08498734,-0.056114376,-0.10146147,-0.03284663,-0.10889229,-0.026834846,-0.07912144,-0.033204854,-0.07052666,-0.03437352,-0.11436492,-0.011565685,-0.11730796,-0.006823361,-0.08217944,-0.015224338,-0.08079527,-0.011852086,-0.11558697,0.011156321,-0.11202034,0.011891365,-0.08081411,0.00068295,-0.07977794,0.01064074,-0.10945736,0.028412879,-0.10696997,0.02789247,-0.082629785,0.01759255,-0.07831974,0
0.0,0.0,-0.026810229,-0.0046957135,-0.04970932,-0.02907987,-0.04216492,-0.062943816,-0.029372454,-0.0841507,-0.06327516,-0.09169416,-0.03502798,-0.1046363,-0.027947605,-0.07284835,-0.03386402,-0.06153597,-0.041588366,-0.10654408,-0.014466763,-0.11484933,-0.008526564,-0.07743293,-0.017602086,-0.07183874,-0.018760026,-0.11107999,0.0074135065,-0.11457598,0.009868145,-0.07905249,-0.0021398664,-0.07459138,0.0044671297,-0.107479066,0.022954822,-0.109808594,0.02356559,-0.08234267,0.012768507,-0.07591544,0
0.0,0.0,-0.024957418,-0.0033311844,-0.047144294,-0.028208047,-0.04093349,-0.06063567,-0.027554989,-0.08016376,-0.061549783,-0.09387097,-0.033324957,-0.106713906,-0.026115477,-0.07482967,-0.032274187,-0.063081905,-0.03954768,-0.10740706,-0.010671437,-0.11456594,-0.0055095553,-0.07691075,-0.015347064,-0.07119462,-0.017009556,-0.11055611,0.010788143,-0.11380938,0.012357712,-0.07939522,0.00042450428,-0.074897885,0.0055148005,-0.10698204,0.02542919,-0.109639585,0.025969326,-0.08332588,0.015059054,-0.07753551,0
0.0,0.0,-0.026614666,-0.0011026263,-0.048455954,-0.020081297,-0.039941728,-0.050991803,-0.027231634,-0.07074374,-0.067310035,-0.085678175,-0.034689426,-0.098983645,-0.026182473,-0.07059151,-0.031380773,-0.05739662,-0.046515167,-0.10131055,-0.01637292,-0.11083858,-0.008337855,-0.076514035,-0.016221762,-0.06726727,-0.024146259,-0.10698743,0.0037152767,-0.113021225,0.008243978,-0.08051017,-0.0026247501,-0.07323043,-0.0012928843,-0.10497685,0.01760286,-0.10948482,0.019969344,-0.08497886,0.010287344,-0.07766423,0
0.0,0.0,-0.024702966,-0.001829207,-0.04511547,-0.022506148,-0.037854314,-0.05450432,-0.025339961,-0.07480912,-0.06400901,-0.08909921,-0.028240979,-0.10022731,-0.021354854,-0.07083103,-0.028258681,-0.0591349,-0.042794645,-0.10432446,-0.010082662,-0.11090249,-0.0044602156,-0.07622568,-0.014070094,-0.06797829,-0.020854652,-0.1088309,0.008540928,-0.111867994,0.011522472,-0.08033399,-3.6001205e-05,-0.07408613,0.0016821623,-0.10614923,0.020852864,-0.10869181,0.022697568,-0.084606454,0.0124179125,-0.07805988,0
0.0,0.0,-0.023518026,0.00047317147,-0.043299615,-0.014274776,-0.03491026,-0.046463072,-0.023023486,-0.06844385,-0.069570035,-0.08111672,-0.037360013,-0.08844575,-0.027031183,-0.061045483,-0.03107977,-0.04741475,-0.050892472,-0.10120045,-0.019471645,-0.1031874,-0.009693384,-0.07080965,-0.017565846,-0.06350185,-0.028980374,-0.10958552,3.3557415e-05,-0.11047818,0.0061503053,-0.08061965,-0.0049284697,-0.07440929,-0.0057373047,-0.10849577,0.01442492,-0.109592244,0.017982066,-0.08636084,0.008515775,-0.07950501,0
0.0,0.0,-0.028141677,-0.036705226,-0.042908788,-0.074043155,-0.04731691,-0.0981272,-0.041476846,-0.11238465,0.0069277287,-0.14502802,-0.029517949,-0.13607906,-0.029388309,-0.10230498,-0.017742634,-0.09137049,0.02274084,-0.13803622,-0.01842326,-0.12511767,-0.019760966,-0.08942784,-0.008788943,-0.08117972,0.034080148,-0.12052216,-0.0052996874,-0.10734348,-0.008167207,-0.07642284,0.0010257363,-0.070000246,0.041812122,-0.09556955,0.010812581,-0.08590032,0.007409692,-0.06591669,0.015128493,-0.061071724,0
0.0,0.0,-0.030927896,-0.03348212,-0.051612437,-0.07427597,-0.054183066,-0.102780774,-0.039259195,-0.108530596,-0.0072984695,-0.14277352,-0.034638643,-0.13190413,-0.033712626,-0.09736054,-0.02544874,-0.088721156,0.012096107,-0.13912806,-0.019392788,-0.12112211,-0.020084381,-0.08383931,-0.011902273,-0.07930964,0.028812587,-0.12397343,-0.0023981333,-0.103554785,-0.0048102736,-0.070786744,0.0027729273,-0.06836614,0.042828858,-0.100871176,0.015940607,-0.08586909,0.012464523,-0.06296724,0.019151092,-0.060618773,0
0.0,0.0,-0.033117056,-0.029338285,-0.055903465,-0.071395606,-0.049851,-0.09723532,-0.026040554,-0.097543,-0.016364396,-0.1427944,-0.038260758,-0.13055897,-0.037350833,-0.095306024,-0.030311763,-0.090560764,0.005411744,-0.14220873,-0.018288434,-0.12184057,-0.019013107,-0.08408128,-0.012372255,-0.08378023,0.024900794,-0.12900299,0.0017206073,-0.10338138,-0.0015298724,-0.0709282,0.004325211,-0.07366602,0.04237324,-0.1075618,0.021197438,-0.08833259,0.016990125,-0.06457473,0.022423148,-0.06545204,0
0.0,0.0,-0.033986688,-0.030188262,-0.057115525,-0.073063314,-0.05070579,-0.09807865,-0.027506828,-0.09681225,-0.018999875,-0.14413789,-0.040433347,-0.13060579,-0.039085746,-0.09565471,-0.031905234,-0.09059334,0.0024574995,-0.14363247,-0.020622194,-0.12183429,-0.020517409,-0.085477516,-0.014004409,-0.08571082,0.022065341,-0.13075422,-0.00059080124,-0.10442175,-0.0030497313,-0.07257937,0.0025846362,-0.07578112,0.03967285,-0.109834135,0.018638968,-0.08962144,0.014740586,-0.06625754,0.019828796,-0.06741549,0
0.0,0.0,-0.035861015,-0.029350042,-0.05937642,-0.07473339,-0.04843384,-0.09809336,-0.02301675,-0.09358494,-0.026574254,-0.14463872,-0.040498435,-0.13357106,-0.039582193,-0.0996633,-0.03464806,-0.09365678,-0.0038124323,-0.14702201,-0.018472016,-0.12480764,-0.019502997,-0.08982727,-0.015554845,-0.08968671,0.017402112,-0.13646765,0.0032997131,-0.10602924,2.1457672e-05,-0.07556099,0.003229916,-0.07841255,0.03728974,-0.118037134,0.023539841,-0.09588009,0.018890738,-0.07144733,0.021254003,-0.07030678,0
0.0,0.0,-0.036340892,-0.029044315,-0.06020114,-0.07569307,-0.04842788,-0.099638924,-0.0222978,-0.094200626,-0.026952803,-0.14734234,-0.039924443,-0.13465695,-0.0410133,-0.10062298,-0.03693056,-0.094900146,-0.0039523244,-0.150345,-0.017920136,-0.12894623,-0.020073771,-0.09395194,-0.015852034,-0.09358111,0.017504275,-0.14031026,0.0036774278,-0.11000237,-0.00018846989,-0.078761,0.0030107498,-0.081331834,0.037768483,-0.12219748,0.023817837,-0.0991251,0.018675685,-0.0749034,0.020974815,-0.07434952,0
0.0,0.0,-0.033919513,-0.02891177,-0.058052957,-0.07492602,-0.046244204,-0.099751145,-0.020440698,-0.096227705,-0.03401327,-0.13725938,-0.03598118,-0.14018893,-0.034583747,-0.107635334,-0.03404969,-0.09787987,-0.010507882,-0.14148612,-0.010853231,-0.1383616,-0.0123615265,-0.102240115,-0.014601111,-0.09617303,0.011859655,-0.13433987,0.012166142,-0.121639624,0.0075716972,-0.08889906,0.0037764907,-0.085592106,0.0324713,-0.11897755,0.031728327,-0.111436754,0.026525497,-0.08625491,0.023265779,-0.08139673,0
0.0,0.0,-0.03318101,-0.026472777,-0.05660838,-0.072379604,-0.043418944,-0.09639786,-0.016548872,-0.0920791,-0.03473264,-0.13347101,-0.03561628,-0.13732812,-0.03350544,-0.103755504,-0.03346634,-0.09456225,-0.010995328,-0.13917103,-0.011190951,-0.13543585,-0.011660397,-0.09833646,-0.013668001,-0.09452666,0.011642635,-0.13303535,0.012875736,-0.11624378,0.008575141,-0.083207846,0.0041302443,-0.08199969,0.033393502,-0.119240075,0.033588886,-0.10663259,0.028354883,-0.08167526,0.023944378,-0.07832043,0
0.0,0.0,-0.031918705,-0.02464804,-0.055617183,-0.06253263,-0.04495859,-0.089492396,-0.020903409,-0.09489742,-0.04167974,-0.12088747,-0.037373185,-0.13134792,-0.031147182,-0.10146822,-0.031361938,-0.090431124,-0.01787901,-0.12831742,-0.011439502,-0.13405563,-0.007676959,-0.09851973,-0.011063635,-0.0905059,0.004685998,-0.12575679,0.013053715,-0.11983153,0.011873245,-0.08637814,0.0053828955,-0.080295056,0.026222765,-0.1146957,0.033373296,-0.11174035,0.029661655,-0.086029395,0.022710443,-0.079419985,0
0.0,0.0,-0.028150618,-0.017616272,-0.051334262,-0.05046226,-0.043791234,-0.07976955,-0.023637295,-0.09609723,-0.050281405,-0.11535768,-0.037590206,-0.11975783,-0.030115008,-0.08888644,-0.033228397,-0.07865399,-0.027196646,-0.12613478,-0.013166487,-0.12410906,-0.0075972676,-0.08938056,-0.014107466,-0.08497782,-0.004109621,-0.12456465,0.010850668,-0.11636543,0.012178183,-0.083486006,0.0033317804,-0.07982424,0.017417192,-0.11467838,0.03000635,-0.10953666,0.028849185,-0.08440906,0.02040875,-0.0788278,0
0.0,0.0,-0.025590599,-0.015762165,-0.048870027,-0.048055485,-0.042592645,-0.07487269,-0.022928536,-0.0886178,-0.048339844,-0.11357945,-0.033792913,-0.11850539,-0.027405024,-0.08820562,-0.03175509,-0.08000377,-0.024965703,-0.123912126,-0.009261727,-0.120535865,-0.005293429,-0.08574256,-0.012943864,-0.084553346,-0.0016732216,-0.12201169,0.014839053,-0.11272091,0.014419615,-0.08146988,0.0043127537,-0.08020708,0.020319939,-0.112750724,0.03377199,-0.1066609,0.031653047,-0.08252804,0.022031307,-0.07829602,0
0.0,0.0,-0.026011586,-0.009678692,-0.047584176,-0.04032682,-0.037380815,-0.07182334,-0.021710932,-0.08812854,-0.054423213,-0.104071185,-0.03058654,-0.11411515,-0.02377975,-0.08072303,-0.028421938,-0.071085274,-0.0313524,-0.11569546,-0.00776875,-0.120904624,-0.0030041337,-0.082317084,-0.011182964,-0.080216825,-0.008186698,-0.11731222,0.01478678,-0.117155075,0.015629709,-0.081347525,0.004575968,-0.08010787,0.014215767,-0.11095953,0.03106898,-0.11006676,0.030063093,-0.082829505,0.019783258,-0.07904306,0
0.0,0.0,-0.024831414,-0.0068446696,-0.046780407,-0.036641657,-0.038356066,-0.06677979,-0.021551788,-0.08311434,-0.056071043,-0.102357626,-0.031750858,-0.11027162,-0.02516985,-0.078072116,-0.031010628,-0.06906843,-0.033398926,-0.11512841,-0.009086609,-0.11771236,-0.0043514967,-0.0810595,-0.013049006,-0.07916804,-0.010278165,-0.116070256,0.013552606,-0.1142419,0.014554262,-0.080690116,0.0037228465,-0.078746706,0.012534976,-0.10942483,0.030367613,-0.107593045,0.029566586,-0.08123703,0.019288123,-0.076572135,0
0.0,0.0,-0.025192559,-0.003816396,-0.045217514,-0.02478239,-0.035470665,-0.05564928,-0.022185802,-0.074726,-0.063347906,-0.09190366,-0.0333395,-0.09612492,-0.026395857,-0.06804852,-0.032605052,-0.05961123,-0.042669773,-0.107085824,-0.014196157,-0.10600139,-0.007892489,-0.07345793,-0.016121566,-0.06980425,-0.020382702,-0.1108686,0.0058475733,-0.10858974,0.008962154,-0.07862148,-0.001850307,-0.07636292,0.0024739504,-0.10632284,0.020059288,-0.10688634,0.021110415,-0.08379586,0.011460066,-0.07884221,0
0.0,0.0,-0.022864342,-0.0041904747,-0.04225701,-0.025041044,-0.03357798,-0.05384688,-0.018942773,-0.07193445,-0.059404492,-0.09587252,-0.02504313,-0.09685585,-0.021130562,-0.067236215,-0.030099392,-0.060639516,-0.03726685,-0.109215945,-0.006849885,-0.10646756,-0.0043011904,-0.07328287,-0.01391983,-0.07030098,-0.014901757,-0.11113705,0.012637615,-0.10768008,0.012503862,-0.07748367,0.00045746565,-0.07447809,0.008116305,-0.10528815,0.026043057,-0.10470033,0.025304198,-0.08202116,0.014792025,-0.07704978,0
0.0,0.0,-0.02268964,-0.0021580756,-0.038479447,-0.022598833,-0.024827361,-0.05454755,-0.0108677745,-0.07488215,-0.064235926,-0.0902147,-0.023146868,-0.09640993,-0.017811537,-0.06685898,-0.026807487,-0.055382743,-0.044478297,-0.10628834,-0.0074778795,-0.10959104,-0.00269866,-0.07666558,-0.012324572,-0.068207934,-0.023627937,-0.11095205,0.009178162,-0.11374548,0.012530804,-0.08371925,0.001322329,-0.076730326,-0.0011952519,-0.10714111,0.019795418,-0.111207336,0.022230566,-0.088933334,0.012103617,-0.08155322,0
0.0,0.0,-0.016161859,-0.0007534325,-0.02959466,-0.017755508,-0.02004397,-0.0486539,-0.008384228,-0.072748646,-0.065877646,-0.089159355,-0.019705534,-0.089147836,-0.009363413,-0.06533429,-0.016530514,-0.05273384,-0.049198985,-0.10602154,-0.004800439,-0.104323626,0.0035104156,-0.07694505,-0.0059909225,-0.067545265,-0.029206216,-0.11201927,0.0105896,-0.10984483,0.016056895,-0.085532635,0.0054018497,-0.07758343,-0.007976651,-0.109532624,0.01904577,-0.1097956,0.023331523,-0.09063451,0.014010012,-0.082440495,0
0.0,0.0,-0.012634993,-0.0010461807,-0.022429168,-0.017962098,-0.011643529,-0.047370374,0.00044959784,-0.069967344,-0.061242253,-0.09563075,-0.012268424,-0.09237449,-0.0074151754,-0.06333944,-0.018317223,-0.053406805,-0.04407251,-0.111448675,0.003143251,-0.10565564,0.0048691034,-0.075099394,-0.008428097,-0.067766786,-0.024695873,-0.11651142,0.01692444,-0.11094473,0.017454922,-0.08540243,0.0045981407,-0.07813813,-0.0046693683,-0.11351836,0.023719072,-0.111007124,0.02438271,-0.09011018,0.0131316185,-0.08069308,0
0.0,0.0,-0.01261276,-0.0010042787,-0.022752821,-0.016376704,-0.012588084,-0.045705095,-0.00012981892,-0.06894809,-0.06116259,-0.09395498,-0.012580812,-0.092007294,-0.006453812,-0.06465149,-0.015871882,-0.054017782,-0.045277774,-0.11085449,0.0020941496,-0.10679886,0.005192101,-0.07741527,-0.006890714,-0.06840983,-0.026757777,-0.11639956,0.014642596,-0.11327781,0.01720202,-0.0886893,0.0058202744,-0.08044939,-0.007075727,-0.11335124,0.020967722,-0.11269915,0.023784995,-0.09323524,0.014007568,-0.083883226,0
0.0,0.0,-0.011695325,0.0010992885,-0.02053684,-0.014596641,-0.007438123,-0.04184811,0.008603752,-0.059022844,-0.05501756,-0.09391537,-0.004569471,-0.08743924,-0.0013991594,-0.056775168,-0.013846397,-0.048964024,-0.037898958,-0.11145672,0.010276794,-0.10132408,0.01064229,-0.06935181,-0.0028311014,-0.06315923,-0.019250274,-0.1169488,0.022904098,-0.10718161,0.023647785,-0.080754116,0.011174679,-0.07538554,0.00060242414,-0.1145003,0.029671967,-0.1082463,0.029839456,-0.08642855,0.017875671,-0.07789211,0
